,id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup,year
1545,468,Callum Wilson,26,2079,12,13.59009125,5,3.046300631,49,17,2,0,F S,Newcastle United,8,10.54541587,14.20559293,1.052545197,2020
1546,620,Kelechi Iheanacho,25,1452,12,9.048596148,2,3.534099193,59,28,1,0,F S,Leicester,12,8.287427311,13.96156364,3.429915309,2020
1547,986,Danny Ings,29,2200,12,8.276573244,4,2.31123058,57,22,1,0,F S,Southampton,10,6.754235521,10.48221801,2.479040857,2020
1548,4456,Chris Wood,33,2765,12,12.95413543,3,2.038118389,70,23,0,0,F S,Burnley,10,11.43179769,13.58528152,2.14985176,2020
1549,522,Wilfried Zaha,30,2615,11,8.804439895,2,3.702821104,60,30,6,0,F M S,Crystal Palace,9,7.282102235,13.57947247,3.634436188,2020
1550,556,Marcus Rashford,37,2941,11,9.579709992,9,4.185122116,79,44,4,0,F M S,Manchester United,11,9.579709992,20.44191016,8.927207557,2020
1551,838,Sadio Mané,35,2805,11,14.82854776,7,7.787754854,94,61,3,0,F M S,Liverpool,11,14.82854776,24.9989232,6.057656283,2020
1552,2251,Gareth Bale,20,909,11,5.797857678,2,1.842241395,38,21,1,0,M S,Tottenham,11,5.797857678,8.14964091,2.594513725,2020
1553,7153,Matheus Pereira,33,2594,11,6.948316539,6,6.3555393,65,58,2,1,M S,West Bromwich Albion,7,3.903641086,10.85705416,3.757923773,2020
1554,318,Pierre-Emerick Aubameyang,29,2333,10,10.45005196,3,2.43134934,57,22,2,0,F M S,Arsenal,8,8.927714296,15.11390406,3.955129319,2020
1555,531,Michail Antonio,26,1993,10,14.13883854,5,3.194422813,63,27,3,0,F S,West Ham,10,14.13883854,19.27382588,2.770520601,2020
1556,606,Christian Benteke,30,1824,10,7.457401188,1,0.697626286,71,15,1,1,F S,Crystal Palace,10,7.457401188,8.472839532,3.153553776,2020
1557,618,Raheem Sterling,31,2539,10,12.05067401,7,6.628709886,70,39,4,0,F M S,Manchester City,10,11.28950516,25.88372514,12.17315935,2020
1558,3294,Edinson Cavani,26,1355,10,8.603231721,3,2.317243515,34,14,4,0,F S,Manchester United,10,8.603231721,12.25918739,2.730645167,2020
1559,5612,Anwar El Ghazi,28,1612,10,9.037517841,0,1.882865613,64,26,2,0,F M S,Aston Villa,6,5.992842442,7.845562791,2.691346372,2020
1560,5656,Nicolas Pepe,29,1602,10,6.000206442,1,1.012160038,47,11,1,1,F M S,Arsenal,9,5.239037622,9.35974014,4.217725778,2020
1561,8288,Tomas Soucek,38,3420,10,8.982983336,1,2.444756011,64,18,7,1,M,West Ham,10,8.982983336,16.9984348,8.716958418,2020
1562,482,Roberto Firmino,36,2882,9,12.86021341,7,6.1168634,83,44,2,0,F M S,Liverpool,9,12.86021341,25.27145776,10.19855011,2020
1563,558,Jesse Lingard,16,1434,9,5.249168519,4,2.329288414,42,18,3,0,F M,West Ham,8,3.726830892,10.09570865,5.690425143,2020
1564,750,Riyad Mahrez,27,1961,9,6.232445181,6,6.086525144,58,45,0,0,F M S,Manchester City,9,6.232445181,18.84632433,9.17080682,2020
1565,5543,Gabriel Jesus,29,2053,9,9.653353471,4,3.549695262,55,31,2,0,F M S,Manchester City,9,9.653353471,17.87849656,6.233648159,2020
1566,6055,Phil Foden,28,1606,9,6.083393443,5,4.749281365,45,36,0,0,F M S,Manchester City,9,6.083393443,13.83503945,5.486512367,2020
1567,6681,Harvey Barnes,25,1954,9,6.697319919,4,1.771688027,56,26,0,0,F M S,Leicester,9,6.697319919,8.893774411,1.594840528,2020
1568,6854,Diogo Jota,19,1114,9,7.057720538,0,1.762521075,46,12,2,0,F M S,Liverpool,9,7.057720538,10.9729747,4.076096492,2020
1569,7700,Che Adams,36,2685,9,12.11873416,5,5.227753505,55,37,1,0,F S,Southampton,9,12.11873416,14.48691171,2.74462433,2020
1570,843,James Ward-Prowse,38,3420,8,5.442036316,7,4.070979098,43,60,5,0,D M,Southampton,5,2.397360951,10.63773024,9.401033999,2020
1571,1776,Jarrod Bowen,38,2599,8,7.988894353,5,5.229475777,55,29,0,0,F M S,West Ham,8,7.988894353,14.17193911,3.096994995,2020
1572,3621,Neal Maupay,33,2526,8,13.77353451,2,4.277407881,71,32,1,1,F M S,Brighton,5,10.72893275,17.15753916,3.381784765,2020
1573,6630,Joe Willock,21,1215,8,5.088089783,0,0.73370116,23,10,1,0,M S,"Arsenal,Newcastle United",8,4.326921005,7.007069375,2.987727125,2020
1574,6818,James Maddison,31,2123,8,3.827569867,5,5.386723921,75,50,4,0,M S,Leicester,8,3.827569867,11.7434311,6.073130352,2020
1575,7711,David McGoldrick,35,2409,8,7.605752226,1,1.116618961,71,17,7,0,F M S,Sheffield United,8,7.605752226,9.950739227,3.253697068,2020
1576,8718,Stuart Dallas,38,3412,8,4.457073525,2,2.084683418,48,26,7,0,D M,Leeds,8,4.457073525,18.53434376,13.80980226,2020
1577,8720,Jack Harrison,36,2871,8,6.254042701,8,7.523059309,46,59,2,0,M S,Leeds,8,6.254042701,19.39748966,8.035575423,2020
1578,695,Bertrand Traoré,36,2362,7,6.304105126,6,4.570987722,64,35,1,0,F M S,Aston Villa,7,6.304105126,9.835355166,1.332214053,2020
1579,1389,Jorginho,28,2022,7,6.972690678,1,1.954869382,14,24,2,0,M S,Chelsea,0,0.122245329,11.38373048,10.87897537,2020
1580,2381,Rodrigo,26,1285,7,5.755642192,2,3.20052937,46,31,3,0,F M S,Leeds,7,5.755642192,10.81597439,4.348653113,2020
1581,6026,Richarlison,34,2883,7,10.6702612,3,3.394761171,81,25,4,1,F M S,Everton,6,9.909092361,15.86471423,5.174452862,2020
1582,6441,Ferrán Torres,24,1305,7,5.728707629,2,2.202425992,36,18,1,0,F M S,Manchester City,7,5.728707629,10.00299604,2.958362011,2020
1583,7490,Mason Greenwood,31,1825,7,6.975748036,2,2.42789981,67,14,2,0,F M S,Manchester United,7,6.975748036,14.03183276,5.954058945,2020
1584,65,Timo Werner,35,2605,6,13.43279559,8,6.667276643,80,36,2,0,F M S,Chelsea,6,13.43279559,20.53346293,5.24212172,2020
1585,447,Kevin De Bruyne,25,2008,6,9.983439133,12,10.9582067,81,79,1,0,M S,Manchester City,4,7.699932523,22.516893,11.29713327,2020
1586,501,Danny Welbeck,24,1551,6,7.380381532,1,3.23136685,35,22,0,0,F M S,Brighton,6,6.619249471,10.26566652,1.476512637,2020
1587,675,Jack Grealish,26,2187,6,5.192683823,10,9.334136628,50,81,5,0,F M S,Aston Villa,6,5.192683823,17.48746881,6.972043984,2020
1588,702,Tammy Abraham,22,1027,6,6.189150684,1,0.721487461,32,9,0,0,F S,Chelsea,6,6.189150684,7.901170408,2.122328226,2020
1589,714,Gylfi Sigurdsson,36,2250,6,6.404703327,5,4.837685822,49,44,2,0,F M S,Everton,3,3.360027944,8.475105921,3.660514172,2020
1590,2249,James Rodríguez,23,1802,6,3.363537842,4,5.439711567,37,40,4,0,F M S,Everton,6,3.363537842,12.03300487,7.104181377,2020
1591,5956,Youri Tielemans,38,3359,6,4.168203927,4,3.312251339,48,49,6,0,M S,Leicester,4,2.645866311,18.97534204,14.94546853,2020
1592,7768,Mason Mount,36,2891,6,6.884880336,5,9.847691355,82,87,2,0,F M S,Chelsea,5,6.12371151,21.69607448,12.44314904,2020
1593,8026,Raphinha,30,2369,6,6.219142843,9,9.524860587,67,65,3,0,M S,Leeds,6,6.219142843,16.79277784,6.67969186,2020
1594,935,Kurt Zouma,24,2024,5,3.136853445,0,0.081466971,27,4,3,0,D S,Chelsea,5,3.136853445,6.216146336,6.133133308,2020
1595,2335,Pablo Fornals,33,2603,5,6.749410303,4,2.532995486,50,31,3,0,F M S,West Ham,5,6.749410303,16.32004125,8.427109042,2020
1596,4476,Callum Robinson,28,1580,5,3.203063399,0,1.049963206,31,16,0,0,F M S,West Bromwich Albion,5,3.203063399,5.216540754,1.596335538,2020
1597,6048,Lewis Dunk,33,2934,5,2.709076251,0,0.830638369,32,10,5,2,D,Brighton,5,2.709076251,8.376229838,7.971441999,2020
1598,6382,Pedro Neto,31,2570,5,5.494995641,6,5.738268098,62,61,4,0,F M S,Wolverhampton Wanderers,5,5.494995641,11.51666168,4.206935253,2020
1599,6827,Bobby Reid,33,2394,5,4.269851533,2,1.309700711,34,14,7,0,D F M S,Fulham,5,4.269851533,8.202645359,3.131384481,2020
1600,6853,Rúben Neves,36,2681,5,4.744082775,1,2.061172848,67,33,7,0,M S,Wolverhampton Wanderers,2,2.460576257,6.995869668,4.673971687,2020
1601,7322,Bukayo Saka,32,2577,5,7.169173587,3,4.511790655,61,38,1,0,D F M S,Arsenal,5,7.169173587,18.29246639,9.18043957,2020
1602,7698,Leandro Trossard,35,2647,5,5.412756389,5,5.398416234,58,51,2,0,F M S,Brighton,5,5.412756389,15.99893452,7.631562136,2020
1603,87,Joelinton,31,2006,4,5.631002204,2,2.366481453,43,17,3,0,F M S,Newcastle United,3,4.869833367,9.268310605,3.284957649,2020
1604,502,Olivier Giroud,17,750,4,5.070415806,0,1.175799128,29,6,1,0,F S,Chelsea,4,5.070415806,5.245491371,1.711337222,2020
1605,553,Anthony Martial,22,1494,4,7.405651165,3,2.61980296,42,17,0,1,F M S,Manchester United,4,7.405651165,11.81481302,3.31950533,2020
1606,586,John Stones,22,1933,4,2.501298673,0,0.046839521,15,2,0,1,D,Manchester City,4,2.501298673,10.38817966,10.28851056,2020
1607,619,Sergio Agüero,12,556,4,3.716518562,1,1.315659788,19,7,0,0,F M S,Manchester City,3,2.194180879,4.158569988,1.283171352,2020
1608,2662,Christian Pulisic,27,1739,4,6.775412478,2,2.761232169,43,25,2,0,F M S,Chelsea,4,6.775412478,14.59385795,7.101119594,2020
1609,4105,Raúl Jiménez,10,824,4,2.360909685,0,0.632962503,26,6,0,0,F,Wolverhampton Wanderers,4,2.360909685,3.684076261,1.233211184,2020
1610,4381,Mateusz Klich,35,2404,4,2.99995879,5,3.650850466,36,44,6,0,M S,Leeds,2,1.477621123,14.60811685,10.386438,2020
1611,5220,Kai Havertz,27,1523,4,6.352183713,3,1.553381915,33,18,2,0,F M S,Chelsea,4,6.352183713,10.38294363,4.81191125,2020
1612,5556,Ademola Lookman,34,2765,4,6.251116008,4,5.258407373,69,61,5,0,F M S,Fulham,4,5.489947141,15.3552201,7.334159415,2020
1613,5560,Scott McTominay,32,2121,4,1.847744005,1,2.114613287,26,17,3,0,M S,Manchester United,4,1.847744005,10.91229419,7.904809941,2020
1614,6893,Stuart Armstrong,33,2791,4,2.640008491,5,2.901356544,54,35,3,0,M S,Southampton,4,2.640008491,10.02846156,6.737702841,2020
1615,7420,Miguel Almirón,34,2458,4,3.509381879,1,3.135925354,33,31,3,0,F M S,Newcastle United,4,3.509381879,9.295024225,3.89906712,2020
1616,8706,Eberechi Eze,34,2570,4,2.494572142,6,3.741961938,37,42,3,0,M S,Crystal Palace,4,2.494572142,7.996477496,3.95995456,2020
1617,8778,Fabio Silva,32,1341,4,6.136157326,3,1.168424532,48,11,2,0,F S,Wolverhampton Wanderers,3,5.374988496,5.087808326,1.082753679,2020
1618,101,Allan Saint-Maximin,25,1578,3,2.825913109,4,4.013324308,30,29,0,0,F M S,Newcastle United,3,2.825913109,10.59472032,4.224002955,2020
1619,111,Jannik Vestergaard,30,2571,3,2.105408294,0,0.740825264,23,7,3,1,D S,Southampton,3,2.105408294,6.064834667,5.990050286,2020
1620,239,Pascal Groß,34,2469,3,5.01052577,8,5.368290125,32,69,3,0,D M S,Brighton,0,1.965887193,10.40441941,6.732295144,2020
1621,503,Theo Walcott,22,1660,3,2.280676642,3,1.263102759,29,17,0,0,F M S,"Everton,Southampton",3,2.280676642,5.551979408,2.233550109,2020
1622,528,Angelo Ogbonna,28,2493,3,1.696073647,0,0.428470748,13,4,5,0,D,West Ham,3,1.696073647,4.007843699,3.785348754,2020
1623,592,Ross Barkley,26,1574,3,3.699933971,1,4.319002612,39,40,0,0,M S,"Aston Villa,Chelsea",3,3.699933971,9.89690284,3.717251487,2020
1624,669,Ashley Westwood,38,3412,3,1.005990317,3,6.534150273,19,52,7,0,M,Burnley,3,1.005990317,10.02816173,6.304798097,2020
1625,773,Aleksandar Mitrovic,27,1369,3,5.677362999,3,2.924711155,59,23,3,0,F S,Fulham,2,4.155025309,7.808299113,1.849482123,2020
1626,782,Ben Chilwell,27,2296,3,2.9848904,5,2.455677841,27,30,3,0,D M,Chelsea,3,2.9848904,11.33096135,8.155131921,2020
1627,804,Craig Dawson,22,1925,3,2.736060735,0,0.054468296,16,2,3,1,D,West Ham,3,2.736060735,3.00505727,3.00505727,2020
1628,964,Kyle Bartley,30,2581,3,2.601400323,1,0.759965025,14,7,4,0,D S,West Bromwich Albion,3,2.601400323,2.48464941,1.499340111,2020
1629,1017,Matej Vydra,28,1363,3,5.373272832,2,2.118340734,35,14,0,0,F S,Burnley,3,5.373272832,6.425857455,1.04720401,2020
1630,1653,Michael Keane,35,2986,3,1.504691659,1,1.085252827,16,7,4,0,D S,Everton,3,1.504691659,6.951784315,6.675621526,2020
1631,1740,Paul Pogba,26,1893,3,2.988202846,3,2.066863002,31,24,3,0,M S,Manchester United,3,2.988202846,11.69147341,7.444205396,2020
1632,3293,Lucas Moura,30,1392,3,1.946632659,4,2.064035285,18,16,1,0,F M S,Tottenham,3,1.946632659,7.514037959,5.200064562,2020
1633,3428,Hélder Costa,22,1152,3,2.598154854,3,0.628333788,16,7,0,0,M S,Leeds,3,2.598154854,4.516011324,2.207326274,2020
1634,3491,Romain Saiss,27,2409,3,3.169141482,0,0.66935054,28,5,2,0,D,Wolverhampton Wanderers,3,3.169141482,4.751177296,3.912276688,2020
1635,3683,Ivan Cavaleiro,36,2477,3,5.54866669,0,2.680473936,47,42,2,0,D F M S,Fulham,2,4.02632897,8.240886439,2.856730102,2020
1636,4422,Ashley Barnes,22,1342,3,3.874066237,0,0.800547515,38,19,4,0,F M S,Burnley,2,3.11289737,4.190315293,1.198629176,2020
1637,5587,Josh Maja,15,809,3,4.918053389,0,0.742830269,21,7,0,0,F S,Fulham,2,4.156884551,4.449021198,0.645543974,2020
1638,5595,Daniel James,15,920,3,2.312423252,1,1.328613287,17,10,3,0,M S,Manchester United,3,2.312423252,5.241103306,2.144381704,2020
1639,5962,Tanguy NDombele Alvaro,33,2141,3,1.530481542,2,2.126333596,18,14,3,0,M S,Tottenham,3,1.530481542,10.93496512,8.00578513,2020
1640,6144,Sébastien Haller,16,933,3,2.554668181,0,1.134867813,25,10,0,0,F S,West Ham,3,2.554668181,3.660330243,0.852948932,2020
1641,7712,Billy Sharp,16,723,3,2.983076898,0,0.583278213,9,4,1,0,F S,Sheffield United,1,1.460739223,2.650699468,0.66489535,2020
1642,7723,John McGinn,37,3330,3,2.166595253,5,3.50175766,45,42,12,0,M,Aston Villa,3,2.166595253,14.86826731,9.945619265,2020
1643,8239,Takumi Minamino,19,1004,3,2.924741803,0,0.81082157,20,5,1,0,F M S,"Liverpool,Southampton",3,2.924741803,6.54206536,2.939281905,2020
1644,8291,Daniel Podence,24,1718,3,2.744377876,2,1.839432783,32,21,3,0,F M S,Wolverhampton Wanderers,3,2.744377876,6.725102685,2.910881344,2020
1645,9290,Mbaye Diagne,16,1205,3,6.247825153,2,0.986100741,25,10,2,0,F S,West Bromwich Albion,3,6.247825153,8.729950741,1.773010155,2020
1646,343,Pierre-Emile Højbjerg,38,3420,2,1.137927259,4,1.755895049,14,16,9,0,M,Tottenham,2,1.137927259,16.2058085,14.68037922,2020
1647,725,Ola Aina,31,2683,2,0.847976466,1,1.552727966,14,15,3,0,D M,Fulham,2,0.847976466,6.773145352,6.120467253,2020
1648,757,Jeffrey Schlupp,27,1424,2,2.015115544,3,2.572582504,18,18,3,0,M S,Crystal Palace,2,2.015115544,5.158029245,3.466956737,2020
1649,766,Jamaal Lascelles,19,1633,2,0.765354833,0,0.066882778,16,2,4,0,D,Newcastle United,2,0.765354833,2.606449857,2.349907726,2020
1650,770,Ayoze Pérez,25,1326,2,4.036575317,1,1.248606492,31,23,2,0,F M S,Leicester,2,4.036575317,9.872759374,6.759955797,2020
1651,771,Georginio Wijnaldum,38,2961,2,2.817426797,0,1.662921851,31,21,1,0,M S,Liverpool,2,2.817426797,13.92218181,10.47627684,2020
1652,790,Nathan Redmond,29,1718,2,3.833790461,3,3.353082243,45,29,1,0,F M S,Southampton,2,3.833790461,8.997613229,3.267556451,2020
1653,807,Jonny Evans,28,2483,2,1.855712767,2,0.53863108,8,10,7,0,D,Leicester,2,1.855712767,8.73060951,7.942966703,2020
1654,900,Adama Traoré,37,2630,2,2.076154182,2,5.27167132,43,55,4,0,D F M S,Wolverhampton Wanderers,2,2.076154182,9.475093045,3.006398071,2020
1655,1024,Tyrone Mings,36,3194,2,2.061612615,2,0.376271466,19,7,4,1,D,Aston Villa,2,2.061612615,6.932438758,6.708538291,2020
1656,1621,Marcos Alonso,13,962,2,1.824078284,0,1.721699378,22,15,2,0,D S,Chelsea,2,1.824078284,4.643395733,2.536423624,2020
1657,1654,Ben Mee,30,2695,2,1.619415545,0,0.805203526,22,7,3,0,D,Burnley,2,1.619415545,2.118281593,2.015906334,2020
1658,1663,Johann Berg Gudmundsson,22,1369,2,1.533570087,0,0.959504344,19,10,2,0,M S,Burnley,2,1.533570087,3.613885269,1.325504447,2020
1659,1678,Michy Batshuayi,18,706,2,1.363145164,1,1.654721253,12,9,0,0,F S,Crystal Palace,2,1.363145164,3.708006874,1.475732068,2020
1660,1687,Harry Maguire,34,3049,2,1.48433672,1,0.290943004,36,7,11,0,D,Manchester United,2,1.48433672,13.1270039,13.0183471,2020
1661,1726,Abdoulaye Doucouré,29,2468,2,2.36952303,3,2.388998985,18,21,6,0,M,Everton,2,2.36952303,10.45320771,6.8240926,2020
1662,1737,Matt Phillips,33,1823,2,2.923516908,1,3.245671345,22,25,1,0,M S,West Bromwich Albion,2,2.923516908,7.040551716,2.613230765,2020
1663,1738,Hal Robson-Kanu,19,522,2,1.496081311,0,0.243450195,13,5,2,0,F S,West Bromwich Albion,2,1.496081311,2.264205154,0.634409208,2020
1664,1746,Jeff Hendrick,22,1436,2,1.107993796,1,1.433230097,10,6,1,1,M S,Newcastle United,2,1.107993796,3.605641603,1.386696429,2020
1665,1791,Trent Alexander-Arnold,36,3040,2,2.59305963,7,8.576367635,55,77,2,0,D S,Liverpool,2,2.59305963,23.10788097,17.64890757,2020
1666,2379,João Cancelo,28,2309,2,1.865636025,3,5.177640126,35,45,5,1,D M S,Manchester City,2,1.865636025,18.10572618,14.48054548,2020
1667,2496,Rodri,34,2751,2,2.659903324,2,2.33538256,32,33,6,0,M S,Manchester City,1,1.898734466,20.85731951,18.96582089,2020
1668,3203,Issa Diop,18,1379,2,0.953530967,0,0.017779581,3,1,3,0,D S,West Ham,2,0.953530967,2.147920772,1.831723474,2020
1669,3288,Thiago Silva,23,1938,2,1.320545401,0,0.291494165,13,5,3,1,D,Chelsea,2,1.320545401,7.842857754,7.636919113,2020
1670,3389,Benjamin Mendy,13,955,2,0.334140891,1,0.301439743,6,5,2,0,D M S,Manchester City,2,0.334140891,2.769136801,2.348602511,2020
1671,3600,Serge Aurier,19,1619,2,1.475271713,3,3.719394445,15,17,0,0,D M,Tottenham,2,1.475271713,8.711731989,5.293095898,2020
1672,3635,Bernardo Silva,26,2080,2,3.598813418,6,4.823389741,28,27,5,0,F M S,Manchester City,2,3.598813418,17.1123898,10.65352136,2020
1673,4490,Semi Ajayi,33,2773,2,1.733795512,0,0.510466268,13,7,3,1,D S,West Bromwich Albion,2,1.733795512,4.629276711,3.112332497,2020
1674,5553,Declan Rice,32,2880,2,3.191765243,1,1.978934191,28,23,2,0,M,West Ham,1,1.669427538,10.66163223,9.188759016,2020
1675,5584,Aaron Wan-Bissaka,34,3060,2,0.932453951,4,2.547663255,7,31,3,0,D,Manchester United,2,0.932453951,12.24212278,9.676274544,2020
1676,5613,Gabriel,23,1994,2,1.56454996,0,0.056095988,16,2,2,1,D S,Arsenal,2,1.56454996,5.762660854,5.74822747,2020
1677,6027,Jairo Riedewald,33,1803,2,0.563081227,0,0.897361388,8,11,4,0,M S,Crystal Palace,2,0.563081227,3.511384854,2.333950503,2020
1678,6049,Solly March,21,1684,2,1.783601996,1,1.678819841,22,27,0,0,D M S,Brighton,2,1.783601996,8.322110306,5.68054905,2020
1679,6063,Jacob Murphy,26,1611,2,1.490952687,3,3.433488872,30,19,3,0,D M S,Newcastle United,2,1.490952687,8.043614191,4.102315794,2020
1680,6157,Timothy Castagne,27,2349,2,1.600266591,3,2.306962533,8,21,1,0,D M,Leicester,2,1.600266591,8.445917392,6.606226627,2020
1681,6456,Callum Hudson-Odoi,23,1048,2,1.369689252,3,3.104141779,23,31,0,0,D F M S,Chelsea,2,1.369689252,7.824358188,5.499199015,2020
1682,6482,Eddie Nketiah,17,405,2,2.022098698,1,0.742354877,12,8,0,0,F S,Arsenal,2,2.022098698,2.077280363,0.220550492,2020
1683,6521,Yerry Mina,24,1941,2,1.749434195,0,0.019598974,17,1,2,0,D S,Everton,2,1.749434195,4.313140837,4.212718679,2020
1684,6756,Dwight McNeil,36,3075,2,1.080684774,5,5.477006817,27,47,1,0,M S,Burnley,2,1.080684774,6.94860323,3.606812438,2020
1685,7230,Emile Smith-Rowe,20,1456,2,1.592160005,4,3.622619266,13,27,0,0,M S,Arsenal,2,1.592160005,9.53824842,5.634505972,2020
1686,7722,Trézéguet,21,1175,2,3.979035469,1,2.147567751,35,13,0,0,F M S,Aston Villa,2,3.979035469,7.02720906,1.903932778,2020
1687,7726,Ezri Konsa Ngoyo,36,3192,2,3.291558614,0,0.093176626,22,2,3,0,D S,Aston Villa,2,3.291558614,3.429550214,3.381944163,2020
1688,7752,Gabriel Martinelli,14,581,2,3.252450477,1,1.745650906,20,9,0,0,F M S,Arsenal,2,3.252450477,6.159719843,1.756597346,2020
1689,7753,James Justin,23,2070,2,1.517483089,1,2.059136271,9,19,4,0,D,Leicester,2,1.517483089,7.665663853,5.505036119,2020
1690,7991,Aaron Connolly,17,799,2,4.464137131,1,0.160783852,23,6,0,0,F M S,Brighton,2,4.464137131,4.783491692,0.191225428,2020
1691,8722,Ezgjan Alioski,36,2475,2,1.746611039,3,3.33275333,25,28,7,0,D M S,Leeds,2,1.746611039,13.47833998,9.686265881,2020
1692,8992,Hakim Ziyech,23,1182,2,1.98731387,3,4.478449192,35,34,3,0,F M S,Chelsea,2,1.98731387,7.660671562,3.691924286,2020
1693,9040,Conor Gallagher,30,2529,2,1.542326158,2,1.418287797,29,21,11,0,M S,West Bromwich Albion,2,1.542326158,5.059539877,3.12478549,2020
1694,9205,Jayden Bogle,16,1109,2,1.915019624,0,0.208553841,17,4,2,0,D M S,Sheffield United,2,1.915019624,2.668701135,1.365645308,2020
1695,76,Fabian Schär,18,1252,1,1.460576858,0,0,12,0,4,1,D S,Newcastle United,0,0.699408021,0.955122676,0.873560842,2020
1696,204,Granit Xhaka,31,2537,1,0.778853889,2,1.459666081,21,17,7,1,D M S,Arsenal,1,0.778853889,13.89865945,12.85004018,2020
1697,229,Thiago Alcántara,24,1865,1,1.211306193,0,2.554921616,22,30,4,0,M S,Liverpool,1,1.211306193,11.15254943,9.468282035,2020
1698,332,Joel Matip,10,701,1,0.784475379,2,1.18027547,5,3,2,0,D S,Liverpool,1,0.784475379,4.383128449,4.383128449,2020
1699,486,Adam Lallana,30,1572,1,1.614305904,1,2.628757566,22,25,0,0,F M S,Brighton,1,1.614305904,9.719970118,5.874304872,2020
1700,492,Héctor Bellerín,25,2098,1,0.860229813,2,2.171512437,15,21,8,0,D S,Arsenal,1,0.860229813,8.059892222,6.266995819,2020
1701,496,Mohamed Elneny,23,1540,1,0.475615798,0,0.256941723,9,4,3,0,M S,Arsenal,1,0.475615798,5.195760984,4.65116825,2020
1702,500,Alex Iwobi,30,1536,1,0.843632018,2,2.155348901,15,16,0,0,D F M S,Everton,1,0.843632018,7.21891633,4.475584606,2020
1703,512,Scott Dann,15,1350,1,0.548288748,0,0.017612835,4,1,1,0,D,Crystal Palace,1,0.548288748,1.185210365,1.167597528,2020
1704,532,Cheikhou Kouyaté,36,3126,1,0.823928103,0,0.830787105,7,8,4,0,D M S,Crystal Palace,1,0.823928103,4.744332442,4.530508513,2020
1705,535,Manuel Lanzini,17,548,1,0.971056749,1,1.001792194,12,11,1,0,M S,West Ham,1,0.971056749,3.232661293,1.579504919,2020
1706,537,Andy Carroll,18,369,1,0.603316849,0,0.063019833,13,2,1,0,F S,Newcastle United,1,0.603316849,0.989014842,0.542128044,2020
1707,554,Juan Mata,9,518,1,1.072702911,2,0.722595327,5,8,0,0,M S,Manchester United,0,0.311534073,3.036919411,2.187311428,2020
1708,579,Nathan Aké,10,802,1,0.505318072,0,0.017229334,3,1,4,0,D S,Manchester City,1,0.505318072,4.211258717,4.194029383,2020
1709,605,Jordan Henderson,21,1710,1,1.135797573,1,1.483708568,14,14,0,0,D M S,Liverpool,1,1.135797573,11.4943608,10.46134793,2020
1710,638,Kyle Walker,24,1944,1,0.204404906,1,0.499786234,10,8,1,0,D S,Manchester City,1,0.204404906,10.60421786,10.20644642,2020
1711,639,Toby Alderweireld,25,2243,1,0.613819364,0,0.968030091,10,8,2,0,D,Tottenham,1,0.613819364,5.900500618,5.85721869,2020
1712,644,Erik Lamela,23,683,1,1.289412983,0,0.805831972,21,8,4,1,F M S,Tottenham,1,1.289412983,4.192472446,2.828797733,2020
1713,672,Jordan Ayew,33,2097,1,2.581982689,3,0.822346156,26,13,4,0,F M S,Crystal Palace,1,2.581982689,5.268271958,2.650574216,2020
1714,681,César Azpilicueta,26,2189,1,0.503005005,2,2.575494335,11,27,5,1,D S,Chelsea,1,0.503005005,13.98924253,12.33882074,2020
1715,688,Ruben Loftus-Cheek,31,1988,1,3.330008732,0,1.244577933,35,17,3,0,F M S,"Chelsea,Fulham",1,3.330008732,7.614803409,3.747227056,2020
1716,699,Gary Cahill,20,1800,1,0.736513684,1,0.621741116,11,8,3,0,D,Crystal Palace,1,0.736513684,2.273189371,2.02311668,2020
1717,700,Willian,25,1413,1,1.834947636,5,3.591709714,20,32,0,0,F M S,Arsenal,1,1.834947636,7.110169102,3.815574728,2020
1718,743,Dwight Gayle,18,483,1,2.929797634,1,0.275555471,16,6,0,0,F S,Newcastle United,1,2.929797634,3.037841819,0.514048237,2020
1719,753,Marc Albrighton,31,1731,1,1.246730871,5,4.036376454,21,38,2,0,D M S,Leicester,1,1.246730871,8.017677169,5.142710544,2020
